customer_id,age,income,region,risk_score,risk_band
100595,37,3488.87,SP,0.6025,MEDIUM
100596,61,4779.3,PE,0.2531,LOW
100597,49,2523.67,RJ,0.3052,LOW
100598,59,2750.83,RJ,0.2244,LOW
100599,52,5697.8,SP,0.5314,MEDIUM
100600,53,6428.21,PE,0.4694,MEDIUM
100601,51,2616.85,PE,0.2799,LOW
100602,59,5794.91,RJ,0.427,MEDIUM
100603,57,3252.33,SP,0.7529,HIGH
100604,27,4233.41,BA,0.2158,LOW
100605,62,8291.39,MG,0.8049,HIGH
100606,47,6188.41,PE,0.6168,MEDIUM
100607,37,6154.0,PE,0.5001,MEDIUM
100608,46,10499.25,RS,0.4,MEDIUM
100609,69,2995.83,SP,0.8565,HIGH
100610,63,2616.57,SC,0.5808,MEDIUM
100611,62,2969.71,PE,0.4441,MEDIUM
100612,44,3717.03,RJ,0.6781,HIGH
100613,60,1400.0,PE,0.4742,MEDIUM
100614,40,3801.97,RJ,0.2202,LOW
100615,55,3233.91,PE,0.1192,LOW
100616,52,6118.33,SC,0.4386,MEDIUM
100617,33,4974.11,SP,0.5238,MEDIUM
100618,34,3147.95,MG,0.8413,HIGH
100619,24,5574.85,SP,0.5409,MEDIUM
100620,27,5943.22,RJ,0.706,HIGH
100621,42,2904.27,PE,0.8111,HIGH
100622,44,3314.92,SP,0.1773,LOW
100623,29,1443.27,PE,0.6796,HIGH
100624,41,2488.22,SP,0.4265,MEDIUM
100625,51,2940.85,SC,0.6144,MEDIUM
100626,32,4352.21,PE,0.3444,LOW
100627,37,2667.92,SC,0.3887,MEDIUM
100628,39,3282.57,PE,0.3093,LOW
100629,46,2332.47,PE,0.3534,MEDIUM
100630,39,4559.53,SC,0.3975,MEDIUM
100631,57,5152.22,RS,0.6179,MEDIUM
100632,37,5094.8,SP,0.3032,LOW
100633,42,4224.99,MG,0.3494,LOW
100634,39,2004.45,SP,0.3661,MEDIUM
100635,30,3118.98,BA,0.5964,MEDIUM
100636,55,3454.15,SC,0.6778,HIGH
100637,32,3460.81,PR,0.4101,MEDIUM
100638,35,4353.92,PE,0.6458,MEDIUM
100639,60,8325.68,SP,0.4591,MEDIUM
100640,68,6202.12,PE,0.1768,LOW
100641,54,2614.51,SP,0.3516,MEDIUM
100642,66,5816.61,RJ,0.5446,MEDIUM
100643,63,5711.2,SC,0.1786,LOW
100644,45,2852.43,RJ,0.5027,MEDIUM
100645,59,6312.55,SC,0.3967,MEDIUM
100646,37,3888.81,RS,0.6578,HIGH
100647,44,2134.66,BA,0.1418,LOW
100648,47,5225.66,SP,0.2074,LOW
100649,69,4660.98,SP,0.4773,MEDIUM
100650,63,3765.19,SP,0.6146,MEDIUM
100651,45,4125.17,MG,0.5703,MEDIUM
100652,53,2974.05,SP,0.658,HIGH
100653,31,5629.09,RJ,0.6169,MEDIUM
100654,61,4113.31,BA,0.7847,HIGH
100655,48,4549.33,PE,0.2221,LOW
100656,47,4985.4,BA,0.6637,HIGH
100657,59,2413.03,SP,0.5045,MEDIUM
100658,52,2734.17,PR,0.4281,MEDIUM
100659,24,1453.99,SP,0.2166,LOW
100660,35,5507.78,RJ,0.7209,HIGH
100661,29,2347.2,MG,0.2093,LOW
100662,57,4475.95,PE,0.5485,MEDIUM
100663,22,5018.64,SC,0.1913,LOW
100664,31,5608.11,SP,0.2133,LOW
100665,50,2356.45,SC,0.3664,MEDIUM
100666,55,4070.67,PE,0.6484,MEDIUM
100667,46,9363.5,SP,0.607,MEDIUM
100668,64,9563.52,BA,0.0648,LOW
100669,66,6746.34,SP,0.653,HIGH
100670,27,4938.6,SP,0.5814,MEDIUM
100671,68,2592.53,PE,0.3107,LOW
100672,51,5929.99,SP,0.372,MEDIUM
100673,52,3893.21,RS,0.2548,LOW
100674,25,5496.65,SP,0.648,MEDIUM
100675,52,3099.74,PR,0.2314,LOW
100676,57,3865.44,PR,0.4877,MEDIUM
100677,50,4544.31,BA,0.6143,MEDIUM
100678,25,4727.03,BA,0.5986,MEDIUM
100679,47,5323.18,SC,0.543,MEDIUM
100680,67,3180.6,RJ,0.8607,HIGH
100681,57,2204.08,SP,0.5138,MEDIUM
100682,27,9161.24,SC,0.3755,MEDIUM
100683,68,13872.75,MG,0.3008,LOW
100684,68,5206.18,SP,0.3398,LOW
100685,29,2224.58,PE,0.646,MEDIUM
100686,61,2897.8,RJ,0.1681,LOW
100687,41,5362.66,SP,0.2801,LOW
100688,50,7995.03,PE,0.5782,MEDIUM
100689,43,2346.43,PR,0.3528,MEDIUM
100690,60,3956.68,RS,0.3871,MEDIUM
100691,70,4614.17,SP,0.2993,LOW
100692,60,6360.34,RJ,0.3597,MEDIUM
100693,67,3561.41,SC,0.8575,HIGH
100694,68,1982.69,SP,0.7572,HIGH
100695,25,5659.07,SC,0.1776,LOW
100696,33,7206.52,SP,0.4996,MEDIUM
100697,57,4036.75,SP,0.5254,MEDIUM
100698,50,5101.83,SP,0.1116,LOW
100699,23,3344.54,SP,0.1612,LOW
100700,25,2798.58,SP,0.6447,MEDIUM
100701,47,6874.16,RS,0.0844,LOW
100702,51,5058.56,PR,0.2685,LOW
100703,29,5314.62,SP,0.4244,MEDIUM
100704,29,8637.38,PR,0.0752,LOW
100705,27,2531.37,SP,0.3379,LOW
100706,49,3222.35,MG,0.3978,MEDIUM
100707,21,4530.77,PE,0.4664,MEDIUM
100708,49,3203.4,RS,0.2124,LOW
100709,44,6116.5,SC,0.2907,LOW
100710,44,3838.7,SP,0.5442,MEDIUM
100711,54,2608.22,SP,0.6063,MEDIUM
100712,47,4334.71,RS,0.3885,MEDIUM
100713,57,4557.83,PR,0.0762,LOW
100714,59,6578.01,PR,0.1685,LOW
100715,67,5072.29,PE,0.6278,MEDIUM
100716,60,5240.59,RJ,0.3783,MEDIUM
100717,46,4897.99,BA,0.2403,LOW
100718,45,3837.18,PR,0.6065,MEDIUM
100719,32,2978.14,SP,0.4725,MEDIUM
100720,50,4824.6,SP,0.3832,MEDIUM
100721,27,3579.36,PR,0.1024,LOW
100722,67,9451.75,SP,0.401,MEDIUM
100723,63,7999.12,SC,0.2072,LOW
100724,26,5690.78,SC,0.5624,MEDIUM
100725,60,5036.69,MG,0.4081,MEDIUM
100726,26,4026.37,PR,0.5863,MEDIUM
100727,57,2292.73,PR,0.5955,MEDIUM
100728,25,3786.04,MG,0.3133,LOW
100729,45,4409.48,BA,0.6383,MEDIUM
100730,53,4689.02,SP,0.1806,LOW
100731,57,5261.74,PE,0.3385,LOW
100732,41,6535.98,SP,0.4617,MEDIUM
100733,67,3012.74,SP,0.3562,MEDIUM
100734,59,3025.9,SC,0.6172,MEDIUM
100735,31,8427.46,SP,0.161,LOW
100736,54,6080.92,SP,0.6787,HIGH
100737,57,3481.68,SP,0.3001,LOW
100738,37,3989.33,RS,0.4811,MEDIUM
100739,57,3997.95,PR,0.4788,MEDIUM
100740,65,4264.14,SP,0.3786,MEDIUM
100741,61,5269.69,MG,0.0059,LOW
100742,59,14180.69,SP,0.5463,MEDIUM
100743,52,4600.51,PE,0.2335,LOW
100744,34,5772.65,SP,0.1862,LOW
100745,60,1869.32,PR,0.2844,LOW
100746,39,3327.87,MG,0.7899,HIGH
100747,47,7575.47,PR,0.4556,MEDIUM
100748,36,5094.68,PE,0.5233,MEDIUM
100749,36,1400.0,RJ,0.4746,MEDIUM
100750,28,5804.4,RS,0.2236,LOW
100751,69,10546.6,MG,0.3631,MEDIUM
100752,28,1611.31,SC,0.2717,LOW
100753,25,8709.29,RJ,0.6737,HIGH
100754,67,1400.0,SP,0.6401,MEDIUM
100755,48,6588.49,SP,0.5596,MEDIUM
100756,42,4182.6,SP,0.7526,HIGH
100757,57,1400.0,PE,0.4632,MEDIUM
100758,40,5202.98,RS,0.1284,LOW
100759,27,7297.18,SP,0.3527,MEDIUM
100760,57,5001.56,MG,0.1969,LOW
100761,29,5561.13,RS,0.2632,LOW
100762,48,3446.92,RJ,0.3744,MEDIUM
100763,68,1718.78,MG,0.2896,LOW
100764,67,5854.32,RS,0.7089,HIGH
100765,39,9727.59,SP,0.1077,LOW
100766,60,7223.09,MG,0.1722,LOW
100767,51,1617.54,SP,0.169,LOW
100768,44,2029.8,SP,0.7161,HIGH
100769,27,2798.32,SC,0.1812,LOW
100770,39,1955.13,SC,0.4448,MEDIUM
100771,53,4290.04,PE,0.3962,MEDIUM
100772,70,5072.96,SP,0.1416,LOW
100773,21,2113.96,RS,0.1122,LOW
100774,56,6098.89,PE,0.1092,LOW
100775,63,5604.75,SC,0.5488,MEDIUM
100776,68,3228.34,PE,0.7569,HIGH
100777,42,3866.21,PE,0.2865,LOW
100778,26,1647.37,BA,0.3388,LOW
100779,34,3580.84,PE,0.0359,LOW
100780,63,4214.91,PR,0.5723,MEDIUM
100781,64,4554.35,MG,0.3464,LOW
100782,52,5037.68,PE,0.1529,LOW
100783,27,4722.42,BA,0.6682,HIGH
100784,27,3699.51,SP,0.3124,LOW
100785,44,4818.48,RJ,0.6444,MEDIUM
100786,50,6794.14,SP,0.4342,MEDIUM
100787,22,4011.82,BA,0.7543,HIGH
100788,55,4891.65,SP,0.1876,LOW
100789,48,3840.96,RJ,0.4428,MEDIUM
100790,21,3079.11,MG,0.4802,MEDIUM
100791,25,5398.21,SP,0.4908,MEDIUM
100792,43,3217.41,PE,0.2881,LOW
100793,57,5055.29,MG,0.308,LOW
100794,62,4257.35,SP,0.1633,LOW
100795,42,3629.87,SP,0.5896,MEDIUM
100796,35,3587.93,BA,0.0766,LOW
100797,69,3290.98,SC,0.2982,LOW
100798,43,1906.18,MG,0.1064,LOW
100799,36,5047.4,RJ,0.1455,LOW
100800,43,4693.73,PE,0.4694,MEDIUM
100801,21,6314.99,RS,0.2435,LOW
100802,36,3254.33,RS,0.6572,HIGH
100803,46,10431.9,MG,0.0644,LOW
100804,66,3500.17,PE,0.2852,LOW
100805,57,2759.45,RS,0.1561,LOW
100806,60,2606.78,MG,0.237,LOW
100807,48,1827.23,PE,0.5693,MEDIUM
100808,26,8764.82,PE,0.2643,LOW
100809,40,8110.8,RS,0.3453,LOW
100810,70,5603.78,RS,0.396,MEDIUM
100811,23,2731.8,MG,0.1676,LOW
100812,64,10019.1,MG,0.4779,MEDIUM
100813,55,3547.56,SP,0.3519,MEDIUM
100814,35,3691.2,PR,0.5898,MEDIUM
100815,59,8372.64,RJ,0.4034,MEDIUM
100816,62,5762.44,RJ,0.3996,MEDIUM
100817,23,12080.76,PE,0.3998,MEDIUM
100818,26,4732.58,SP,0.6499,MEDIUM
100819,54,3471.23,BA,0.6223,MEDIUM
100820,70,3131.21,SP,0.7089,HIGH
100821,22,1730.7,SP,0.1673,LOW
100822,54,3674.28,SP,0.6979,HIGH
100823,27,7275.33,MG,0.111,LOW
100824,53,5598.65,MG,0.3758,MEDIUM
100825,52,4241.14,RJ,0.2976,LOW
100826,25,2605.22,SC,0.2225,LOW
100827,55,4683.21,MG,0.5203,MEDIUM
100828,65,6829.39,SP,0.225,LOW
100829,64,5164.61,RJ,0.4377,MEDIUM
100830,22,4549.96,SP,0.4146,MEDIUM
100831,33,2864.93,SP,0.3215,LOW
100832,33,6368.3,SP,0.4185,MEDIUM
100833,43,1400.0,SC,0.4756,MEDIUM
100834,28,5047.28,SC,0.668,HIGH
100835,63,14423.22,BA,0.0906,LOW
100836,59,2036.16,RS,0.113,LOW
100837,61,3740.53,PR,0.1974,LOW
100838,30,4184.08,RJ,0.4556,MEDIUM
100839,21,3363.71,SP,0.3104,LOW
100840,66,6907.06,SC,0.3372,LOW
100841,35,5269.11,SP,0.7667,HIGH
100842,53,4518.54,SP,0.0496,LOW
100843,66,6158.14,PE,0.2422,LOW
100844,22,4233.91,SP,0.4173,MEDIUM
100845,21,19325.38,SP,0.0846,LOW
100846,21,4516.47,PE,0.7028,HIGH
100847,28,4612.73,RJ,0.9357,HIGH
100848,23,1847.92,RJ,0.1139,LOW
100849,61,3235.65,SP,0.2174,LOW
100850,51,7285.06,RJ,0.4355,MEDIUM
100851,70,2212.37,PE,0.5537,MEDIUM
100852,61,1491.01,SC,0.2933,LOW
100853,69,4265.66,MG,0.722,HIGH
100854,32,8109.55,RJ,0.6757,HIGH
100855,35,4286.32,RJ,0.5631,MEDIUM
100856,63,3574.21,PR,0.5254,MEDIUM
100857,33,1721.18,SP,0.2711,LOW
100858,23,5218.27,SP,0.4031,MEDIUM
100859,54,5768.99,SC,0.3453,LOW
100860,61,1785.78,BA,0.1987,LOW
100861,69,7240.28,PE,0.572,MEDIUM
100862,67,6065.51,BA,0.2941,LOW
100863,27,7232.58,PR,0.1446,LOW
100864,59,5557.66,RS,0.2351,LOW
100865,63,5748.0,PE,0.448,MEDIUM
100866,55,5392.62,SP,0.8078,HIGH
100867,61,6372.24,RJ,0.2634,LOW
100868,62,1754.32,SP,0.4303,MEDIUM
100869,43,2043.32,PE,0.6318,MEDIUM
100870,23,2949.99,PE,0.5494,MEDIUM
100871,43,3946.27,BA,0.2189,LOW
100872,31,5060.12,SP,0.494,MEDIUM
100873,26,4908.32,PE,0.4479,MEDIUM
100874,27,7179.97,SP,0.1578,LOW
100875,55,7288.97,SP,0.4673,MEDIUM
100876,46,2763.06,PR,0.6085,MEDIUM
100877,47,4709.59,BA,0.313,LOW
100878,58,2795.82,PE,0.0982,LOW
100879,48,3837.13,RJ,0.6044,MEDIUM
100880,52,4901.52,RJ,0.3179,LOW
100881,25,1400.0,MG,0.3477,LOW
100882,63,13362.89,SP,0.3319,LOW
100883,43,5512.18,BA,0.5957,MEDIUM
100884,28,3155.5,RJ,0.2864,LOW
100885,61,10593.3,SP,0.1588,LOW
100886,57,3554.87,RJ,0.6359,MEDIUM
100887,23,4475.84,RS,0.1665,LOW
100888,30,3324.33,BA,0.248,LOW
100889,21,9281.66,SP,0.3981,MEDIUM
100890,34,3993.6,SP,0.3449,LOW
100891,25,4512.43,PE,0.7215,HIGH
100892,56,7484.99,PR,0.4772,MEDIUM
100893,47,5561.97,RJ,0.765,HIGH
100894,70,4091.85,SP,0.6113,MEDIUM
100895,58,7156.87,PE,0.5816,MEDIUM
100896,51,14204.47,RS,0.5389,MEDIUM
100897,46,4891.22,SP,0.1619,LOW
100898,23,4442.11,SP,0.0466,LOW
100899,24,4558.46,SP,0.5446,MEDIUM
100900,51,7878.13,SP,0.1741,LOW
100901,21,3150.21,SP,0.5922,MEDIUM
100902,23,3674.78,SP,0.5291,MEDIUM
100903,31,2007.95,SP,0.2033,LOW
100904,65,2379.35,RJ,0.6555,HIGH
100905,43,3275.73,MG,0.2532,LOW
100906,56,4088.73,MG,0.0662,LOW
100907,41,9818.27,BA,0.3407,LOW
100908,29,5432.29,SP,0.2768,LOW
100909,39,2710.92,PE,0.5922,MEDIUM
100910,25,2961.38,PE,0.4231,MEDIUM
100911,59,8125.15,PE,0.0364,LOW
100912,30,7212.8,SP,0.2197,LOW
100913,39,4257.14,SP,0.7924,HIGH
100914,70,3396.25,PR,0.229,LOW
100915,50,7207.0,SP,0.3462,LOW
100916,43,2607.23,SP,0.0919,LOW
100917,48,5069.59,SP,0.0743,LOW
100918,60,12502.9,PR,0.4457,MEDIUM
100919,33,4635.09,BA,0.2326,LOW
100920,52,2894.44,SP,0.3192,LOW
100921,64,5114.41,PE,0.3414,LOW
100922,49,3351.74,BA,0.2029,LOW
100923,43,2150.95,SP,0.4171,MEDIUM
100924,28,5880.15,RJ,0.7266,HIGH
100925,33,7182.48,SP,0.3771,MEDIUM
100926,68,3617.74,PE,0.2866,LOW
100927,48,3504.37,RS,0.0833,LOW
100928,36,2647.28,SC,0.6123,MEDIUM
100929,41,3908.35,SC,0.0433,LOW
100930,49,3206.4,SP,0.1467,LOW
100931,47,2585.16,PE,0.5073,MEDIUM
100932,55,10415.82,PE,0.6209,MEDIUM
100933,33,5254.06,RS,0.4002,MEDIUM
100934,53,5528.04,MG,0.5378,MEDIUM
100935,43,6418.06,SP,0.2149,LOW
100936,68,6081.08,SP,0.1065,LOW
100937,28,3444.54,SP,0.3865,MEDIUM
100938,28,4787.03,PR,0.6918,HIGH
100939,44,3691.19,BA,0.3836,MEDIUM
100940,46,5183.85,PE,0.5983,MEDIUM
100941,55,4948.56,SP,0.8778,HIGH
100942,41,3495.26,SP,0.2224,LOW
100943,66,2218.92,SP,0.1811,LOW
100944,44,4505.41,PE,0.3375,LOW
100945,27,3807.74,RS,0.3358,LOW
100946,26,1695.04,MG,0.4224,MEDIUM
100947,69,5358.92,PR,0.1894,LOW
100948,27,6675.53,PR,0.0431,LOW
100949,68,14135.59,SP,0.2667,LOW
100950,34,3480.97,SP,0.355,MEDIUM
100951,25,3243.01,SP,0.6849,HIGH
100952,36,2465.91,SP,0.3304,LOW
100953,51,4642.41,PR,0.818,HIGH
100954,42,4628.34,RJ,0.6214,MEDIUM
100955,60,2845.28,RS,0.486,MEDIUM
100956,51,3861.74,PR,0.607,MEDIUM
100957,41,1624.7,PR,0.8034,HIGH
100958,52,6551.84,PE,0.1763,LOW
100959,69,2901.3,RJ,0.566,MEDIUM
100960,41,4130.71,SC,0.6183,MEDIUM
100961,28,2117.58,SP,0.5001,MEDIUM
100962,41,3175.78,RS,0.3472,LOW
100963,63,3672.53,MG,0.6134,MEDIUM
100964,31,4177.3,SP,0.4565,MEDIUM
100965,68,5287.56,SP,0.5608,MEDIUM
100966,50,8379.94,SC,0.4336,MEDIUM
100967,51,5970.23,SC,0.4124,MEDIUM
100968,36,6665.36,SC,0.4155,MEDIUM
100969,67,8408.26,MG,0.4028,MEDIUM
100970,22,5520.92,SC,0.5087,MEDIUM
100971,35,4126.65,PR,0.3923,MEDIUM
100972,41,6817.26,SP,0.1314,LOW
100973,44,7029.59,MG,0.5381,MEDIUM
100974,44,5733.9,MG,0.7362,HIGH
100975,28,2089.37,BA,0.4836,MEDIUM
100976,32,2804.38,MG,0.2605,LOW
100977,25,3680.89,MG,0.5116,MEDIUM
100978,49,6106.19,PE,0.6938,HIGH
100979,38,4157.19,PE,0.0402,LOW
100980,49,7248.41,SP,0.2237,LOW
100981,50,7896.33,PE,0.247,LOW
100982,56,7468.44,SP,0.1315,LOW
100983,48,7491.31,BA,0.5289,MEDIUM
100984,53,2553.15,SP,0.7524,HIGH
100985,50,5294.93,MG,0.3471,LOW
100986,53,3137.64,PE,0.1399,LOW
100987,51,1903.19,SP,0.3732,MEDIUM
100988,36,3658.67,BA,0.5534,MEDIUM
100989,33,7932.42,MG,0.3334,LOW
100990,60,5239.58,SP,0.5605,MEDIUM
100991,38,11063.3,PE,0.4084,MEDIUM
100992,48,4572.93,PR,0.5198,MEDIUM
100993,30,13599.46,PE,0.6467,MEDIUM
100994,42,4573.57,BA,0.6489,MEDIUM
100995,47,4245.57,SP,0.5703,MEDIUM
100996,52,2272.72,SP,0.7964,HIGH
100997,47,7157.46,RJ,0.3517,MEDIUM
100998,39,3300.47,PR,0.4013,MEDIUM
100999,69,3078.68,SP,0.326,LOW
101000,46,7768.49,RJ,0.4004,MEDIUM
101001,61,7323.08,BA,0.7176,HIGH
101002,57,7231.66,SP,0.4567,MEDIUM
101003,48,3529.77,SC,0.6097,MEDIUM
101004,65,4098.48,MG,0.249,LOW
101005,27,4081.05,SP,0.6021,MEDIUM
101006,67,6114.68,SP,0.5505,MEDIUM
101007,63,8853.35,SP,0.1895,LOW
101008,46,5011.8,PR,0.6787,HIGH
101009,57,10837.72,SP,0.2196,LOW
101010,47,6460.7,BA,0.1951,LOW
101011,34,3752.34,BA,0.6029,MEDIUM
101012,60,6251.78,SP,0.3254,LOW
101013,33,9525.15,PE,0.461,MEDIUM
101014,36,10960.12,PE,0.1682,LOW
101015,46,7424.55,SP,0.2018,LOW
101016,62,4252.08,PE,0.3417,LOW
101017,40,3785.1,SP,0.2146,LOW
101018,45,5537.8,SC,0.2628,LOW
101019,23,9380.12,SP,0.4838,MEDIUM
101020,26,5172.18,BA,0.6906,HIGH
101021,23,5223.98,BA,0.3367,LOW
101022,24,4304.91,PE,0.4072,MEDIUM
101023,64,3588.37,PE,0.6304,MEDIUM
101024,63,3885.53,SP,0.401,MEDIUM
101025,62,4482.09,SC,0.3522,MEDIUM
101026,23,9580.91,SP,0.203,LOW
101027,24,3743.5,SP,0.2776,LOW
101028,35,4307.42,SP,0.5527,MEDIUM
101029,49,2772.37,PE,0.3638,MEDIUM
101030,37,5924.33,SC,0.2321,LOW
101031,45,8093.74,SP,0.5767,MEDIUM
101032,29,9159.98,PE,0.609,MEDIUM
101033,57,4630.66,BA,0.6399,MEDIUM
101034,36,5533.25,RJ,0.2984,LOW
101035,24,3901.58,MG,0.6722,HIGH
101036,58,5411.54,RS,0.336,LOW
101037,66,4883.14,SC,0.3403,LOW
101038,21,4319.12,MG,0.513,MEDIUM
101039,42,4487.1,MG,0.3782,MEDIUM
101040,62,5217.44,SP,0.3855,MEDIUM
101041,56,3646.95,MG,0.5475,MEDIUM
101042,63,3738.51,RJ,0.3099,LOW
101043,41,9531.65,SP,0.6156,MEDIUM
101044,39,15427.43,SP,0.3552,MEDIUM
101045,56,2356.05,SC,0.4308,MEDIUM
101046,28,2294.55,MG,0.1119,LOW
101047,32,2652.89,MG,0.4893,MEDIUM
101048,51,3996.85,SP,0.0561,LOW
101049,54,6456.32,PE,0.4528,MEDIUM
101050,26,5578.31,SP,0.2806,LOW
101051,46,4561.54,RJ,0.751,HIGH
101052,39,5413.92,SP,0.3044,LOW
101053,46,3012.84,SC,0.33,LOW
101054,68,3735.59,MG,0.5029,MEDIUM
101055,24,4159.68,RJ,0.4237,MEDIUM
101056,70,1963.37,BA,0.1832,LOW
101057,43,2405.25,RS,0.3682,MEDIUM
101058,59,2451.58,MG,0.1973,LOW
101059,42,6060.89,MG,0.1377,LOW
101060,36,4724.94,PE,0.5579,MEDIUM
101061,59,5631.6,PE,0.585,MEDIUM
101062,55,1736.81,SC,0.299,LOW
101063,28,2060.55,RS,0.1878,LOW
101064,56,5774.36,PE,0.3606,MEDIUM
101065,58,1400.0,PE,0.3812,MEDIUM
101066,40,7560.27,SP,0.6059,MEDIUM
101067,67,1750.48,PE,0.2825,LOW
101068,53,6295.85,SC,0.2377,LOW
101069,37,2741.66,PR,0.1167,LOW
101070,21,6948.73,RJ,0.3942,MEDIUM
101071,54,19589.66,RJ,0.4345,MEDIUM
101072,31,1410.52,BA,0.2645,LOW
101073,58,5864.2,SC,0.2411,LOW
101074,47,1763.26,SP,0.616,MEDIUM
101075,44,5154.83,PR,0.1905,LOW
101076,29,3803.17,SP,0.8851,HIGH
101077,56,4469.96,MG,0.5562,MEDIUM
101078,29,2711.43,PR,0.6433,MEDIUM
101079,41,6108.88,SC,0.3348,LOW
101080,62,2095.67,SP,0.0853,LOW
101081,67,7622.24,SP,0.6699,HIGH
101082,70,3450.93,SP,0.3095,LOW
101083,68,2142.11,PR,0.1505,LOW
101084,48,9030.92,PE,0.4794,MEDIUM
101085,31,4066.41,RS,0.5107,MEDIUM
101086,62,10493.43,RS,0.0785,LOW
101087,61,7548.4,RJ,0.6834,HIGH
101088,70,2863.3,SP,0.39,MEDIUM
101089,53,4032.11,PE,0.4305,MEDIUM
101090,28,4451.24,MG,0.2479,LOW
101091,46,8738.25,SP,0.346,LOW
101092,43,5181.49,PR,0.2088,LOW
101093,63,4570.88,SC,0.318,LOW
101094,40,3815.77,RJ,0.396,MEDIUM
101095,37,4099.3,SP,0.1261,LOW
101096,25,7856.09,PR,0.2427,LOW
101097,62,4207.48,SP,0.3926,MEDIUM
101098,58,3474.62,MG,0.281,LOW
101099,23,3203.11,BA,0.7209,HIGH
101100,42,3219.66,PE,0.4458,MEDIUM
101101,44,2142.73,RJ,0.2057,LOW
101102,44,2929.71,SP,0.7633,HIGH
101103,66,8622.08,MG,0.6419,MEDIUM
101104,28,3803.48,SP,0.4093,MEDIUM
101105,36,5889.68,PE,0.3205,LOW
101106,30,1400.0,RS,0.4815,MEDIUM
101107,33,5517.22,RJ,0.2905,LOW
101108,66,3886.99,RS,0.3989,MEDIUM
101109,68,3333.4,RJ,0.2406,LOW
101110,23,4581.13,MG,0.6022,MEDIUM
101111,52,3310.46,PE,0.0942,LOW
101112,32,1515.32,SP,0.0824,LOW
101113,30,6538.86,RJ,0.2958,LOW
101114,35,4719.64,PE,0.358,MEDIUM
101115,30,3612.47,MG,0.3884,MEDIUM
101116,45,2641.42,RJ,0.3283,LOW
101117,70,2074.15,SP,0.2427,LOW
101118,50,4676.51,RJ,0.3115,LOW
101119,57,9111.49,MG,0.3197,LOW
101120,45,4630.22,RJ,0.1353,LOW
101121,21,2162.7,SP,0.5381,MEDIUM
101122,25,4679.26,RJ,0.5633,MEDIUM
101123,34,4093.83,SC,0.432,MEDIUM
101124,33,6358.71,PE,0.4254,MEDIUM
101125,63,5619.91,SC,0.0921,LOW
101126,63,1400.0,SC,0.1711,LOW
101127,63,5456.46,BA,0.2706,LOW
101128,52,2594.55,SP,0.2911,LOW
101129,48,2122.63,RJ,0.7429,HIGH
101130,53,3836.72,SP,0.6773,HIGH
101131,41,5115.89,RJ,0.1288,LOW
101132,54,1910.82,PE,0.3576,MEDIUM
101133,60,5890.15,RJ,0.2773,LOW
101134,59,6058.65,BA,0.0283,LOW
101135,51,4295.78,SP,0.5331,MEDIUM
101136,23,2769.38,MG,0.3102,LOW
101137,57,2624.74,RJ,0.5115,MEDIUM
101138,39,6872.53,SP,0.8834,HIGH
101139,58,2033.38,RJ,0.4558,MEDIUM
101140,47,7000.84,SC,0.3775,MEDIUM
101141,65,3879.82,MG,0.1458,LOW
101142,37,4011.17,BA,0.7611,HIGH
101143,67,1850.03,PE,0.2011,LOW
101144,63,3914.39,MG,0.1009,LOW
101145,37,5638.43,PE,0.7528,HIGH
101146,45,2211.36,SP,0.7008,HIGH
101147,47,5335.75,SP,0.441,MEDIUM
101148,59,4383.34,RJ,0.5162,MEDIUM
101149,55,3083.55,PR,0.4583,MEDIUM
101150,63,6330.17,PR,0.2788,LOW
101151,39,1459.36,PR,0.3382,LOW
101152,46,4960.42,PE,0.1375,LOW
101153,42,9137.74,SP,0.8654,HIGH
101154,66,8383.43,BA,0.5477,MEDIUM
101155,36,5064.18,PR,0.1678,LOW
101156,50,3633.8,MG,0.6551,HIGH
101157,27,3095.34,SP,0.6334,MEDIUM
101158,63,3631.62,RJ,0.3786,MEDIUM
101159,40,5452.71,RJ,0.4886,MEDIUM
101160,38,2850.82,RS,0.4018,MEDIUM
101161,50,6041.47,MG,0.1584,LOW
101162,45,11693.13,SP,0.6215,MEDIUM
101163,63,4077.08,RS,0.4073,MEDIUM
101164,47,2202.9,SC,0.8384,HIGH
101165,46,2202.53,PE,0.4228,MEDIUM
101166,26,6097.24,MG,0.8109,HIGH
101167,22,4081.26,SC,0.6855,HIGH
101168,40,6397.86,MG,0.8995,HIGH
101169,70,3250.93,SC,0.6262,MEDIUM
101170,66,6257.52,MG,0.4962,MEDIUM
101171,52,3892.69,SP,0.8129,HIGH
101172,52,2954.95,PE,0.0339,LOW
101173,40,3464.63,RS,0.3357,LOW
101174,29,2364.34,PR,0.3404,LOW
101175,21,10913.24,MG,0.4562,MEDIUM
101176,37,4010.12,RS,0.2954,LOW
101177,36,5722.76,SP,0.494,MEDIUM
101178,30,3245.88,RJ,0.0569,LOW
101179,33,2534.91,SP,0.0745,LOW
101180,22,3754.0,SP,0.6775,HIGH
101181,51,7125.34,SP,0.4909,MEDIUM
101182,67,3271.12,RS,0.2036,LOW
101183,55,2765.52,SP,0.7025,HIGH
101184,43,4525.41,BA,0.6267,MEDIUM
101185,42,5336.74,PE,0.2771,LOW
101186,36,9241.01,SP,0.3771,MEDIUM
101187,28,4977.29,SC,0.1106,LOW
101188,50,5721.33,MG,0.5404,MEDIUM
