contract_id,customer_id,product,origination_date,contract_value,term_months,installment_value
C000430,109648,Personal Loan,2025-02-24,11535.03,26,443.66
C000431,107681,Personal Loan,2025-09-28,11617.58,18,645.42
C000432,105475,Payroll Loan,2025-06-10,31610.38,35,903.15
C000433,108167,Payroll Loan,2025-12-04,7194.14,24,299.76
C000434,105896,Payroll Loan,2026-02-01,17748.77,33,537.84
C000435,102344,Credit Card,2026-06-01,6950.88,14,496.49
C000436,103053,Payroll Loan,2025-12-19,21160.27,28,755.72
C000437,101822,Personal Loan,2025-11-24,13259.87,17,779.99
C000438,105566,Vehicle Finance,2025-08-06,46420.09,31,1497.42
C000439,106489,Credit Card,2025-04-17,5389.84,20,269.49
C000440,100389,Credit Card,2025-06-26,7348.61,18,408.26
C000441,104405,Personal Loan,2025-11-11,4813.55,26,185.14
C000442,108235,Credit Card,2026-06-24,2813.33,6,468.89
C000443,107664,Personal Loan,2025-11-25,10064.84,36,279.58
C000444,106948,Credit Card,2025-03-02,3133.21,8,391.65
C000445,102949,Vehicle Finance,2025-03-04,16800.45,39,430.78
C000446,106827,Credit Card,2026-03-25,5193.15,13,399.47
C000447,102392,Payroll Loan,2026-04-04,10151.71,27,375.99
C000448,106808,Payroll Loan,2025-07-30,19663.1,43,457.28
C000449,108161,Payroll Loan,2025-06-13,13150.51,46,285.88
C000450,102174,Vehicle Finance,2025-01-07,61921.51,37,1673.55
C000451,107373,Vehicle Finance,2026-03-15,24978.86,44,567.7
C000452,100442,Vehicle Finance,2026-03-13,51232.43,29,1766.64
C000453,106451,Credit Card,2025-12-21,9394.55,11,854.05
C000454,105279,Credit Card,2026-06-17,2568.88,24,107.04
C000455,109533,Personal Loan,2025-04-14,7139.81,12,594.98
C000456,105402,Vehicle Finance,2026-03-30,34023.82,34,1000.7
C000457,100325,Credit Card,2026-06-14,5235.7,17,307.98
C000458,108532,Personal Loan,2025-12-06,3761.68,32,117.55
C000459,102655,Personal Loan,2025-12-25,7501.44,14,535.82
C000460,106784,Payroll Loan,2026-02-11,31497.16,44,715.84
C000461,107767,Payroll Loan,2025-07-12,11068.6,27,409.95
C000462,103285,Personal Loan,2025-06-02,4779.35,27,177.01
C000463,100408,Payroll Loan,2025-12-25,18523.76,48,385.91
C000464,105182,Payroll Loan,2025-06-01,3782.64,40,94.57
C000465,104030,Personal Loan,2026-02-22,10100.58,26,388.48
C000466,105319,Personal Loan,2026-04-15,6600.64,26,253.87
C000467,109025,Vehicle Finance,2025-10-09,28892.05,42,687.91
C000468,107004,Credit Card,2025-11-19,1835.58,16,114.72
C000469,102244,Vehicle Finance,2025-02-20,55493.22,59,940.56
C000470,107535,Payroll Loan,2025-09-02,17496.86,21,833.18
C000471,102881,Personal Loan,2026-06-28,3757.64,13,289.05
C000472,106170,Personal Loan,2025-12-11,11956.64,30,398.55
C000473,102555,Credit Card,2025-02-12,5761.82,13,443.22
C000474,108544,Vehicle Finance,2025-07-28,58231.43,28,2079.69
C000475,104858,Vehicle Finance,2026-01-19,64760.98,49,1321.65
C000476,103193,Payroll Loan,2026-05-07,11419.33,45,253.76
C000477,109861,Personal Loan,2026-02-04,12172.95,28,434.75
C000478,108198,Vehicle Finance,2025-06-09,15624.94,42,372.02
C000479,101886,Payroll Loan,2025-05-17,7481.5,17,440.09
C000480,100354,Payroll Loan,2025-03-29,9719.97,43,226.05
C000481,108575,Vehicle Finance,2026-01-19,42689.06,42,1016.41
C000482,108354,Vehicle Finance,2025-04-09,49821.02,32,1556.91
C000483,102561,Personal Loan,2025-12-23,9757.05,20,487.85
C000484,103095,Personal Loan,2026-05-20,10910.03,27,404.08
C000485,106719,Personal Loan,2025-12-31,11917.32,14,851.24
C000486,106946,Credit Card,2025-06-18,3500.77,22,159.13
C000487,104576,Payroll Loan,2025-05-06,33000.0,17,1941.18
C000488,107114,Personal Loan,2026-06-18,9134.08,35,260.97
C000489,103002,Payroll Loan,2025-03-12,28752.56,17,1691.33
C000490,103761,Vehicle Finance,2025-01-23,46115.7,32,1441.12
C000491,104806,Personal Loan,2025-10-06,9182.97,22,417.41
C000492,102293,Personal Loan,2025-01-27,3210.85,28,114.67
C000493,108076,Vehicle Finance,2026-03-22,80426.89,32,2513.34
C000494,107539,Personal Loan,2026-03-24,8961.98,24,373.42
C000495,105167,Credit Card,2025-03-15,3309.69,11,300.88
C000496,103073,Personal Loan,2025-08-09,5838.08,32,182.44
C000497,105039,Credit Card,2026-05-26,4064.0,6,677.33
C000498,103235,Personal Loan,2026-01-20,8660.06,26,333.08
C000499,102357,Credit Card,2025-03-09,2885.1,19,151.85
C000500,106449,Credit Card,2025-11-20,6868.14,24,286.17
C000501,101986,Payroll Loan,2025-10-23,19047.42,35,544.21
C000502,106912,Credit Card,2026-01-11,3392.82,20,169.64
C000503,106758,Vehicle Finance,2026-04-30,39049.98,31,1259.68
C000504,100052,Payroll Loan,2025-10-14,12749.43,30,424.98
C000505,101811,Payroll Loan,2026-06-03,19291.57,44,438.44
C000506,105020,Payroll Loan,2026-01-20,17351.34,15,1156.76
C000507,100259,Personal Loan,2025-01-31,4004.72,33,121.36
C000508,108233,Credit Card,2025-11-08,5234.91,8,654.36
C000509,105699,Credit Card,2025-08-07,2530.53,23,110.02
C000510,104033,Payroll Loan,2025-08-09,14280.12,36,396.67
C000511,104159,Credit Card,2026-01-17,2380.02,24,99.17
C000512,103511,Personal Loan,2026-01-17,7370.73,22,335.03
C000513,106620,Personal Loan,2025-08-10,5553.74,13,427.21
C000514,106203,Vehicle Finance,2025-03-08,55000.06,46,1195.65
C000515,100536,Credit Card,2025-02-22,2499.51,9,277.72
C000516,101921,Vehicle Finance,2025-05-27,67255.41,54,1245.47
C000517,108276,Payroll Loan,2026-02-13,14840.12,44,337.28
C000518,109255,Payroll Loan,2025-04-13,23253.04,33,704.64
C000519,108449,Credit Card,2026-04-14,4530.53,9,503.39
C000520,102333,Vehicle Finance,2026-04-04,24411.87,24,1017.16
C000521,108491,Credit Card,2025-10-09,7944.06,12,662.0
C000522,106948,Payroll Loan,2025-12-06,10245.42,31,330.5
C000523,102105,Credit Card,2026-02-04,1310.85,21,62.42
C000524,106766,Credit Card,2025-01-01,2756.84,14,196.92
C000525,107702,Personal Loan,2025-09-17,5644.38,22,256.56
C000526,107130,Vehicle Finance,2026-03-27,56690.79,49,1156.95
C000527,109552,Credit Card,2026-05-30,9033.5,12,752.79
C000528,108394,Payroll Loan,2025-05-31,5991.15,44,136.16
C000529,107096,Credit Card,2025-09-28,3832.26,17,225.43
C000530,105228,Vehicle Finance,2025-01-06,83512.76,38,2197.7
C000531,106104,Credit Card,2025-03-16,4586.36,15,305.76
C000532,109032,Vehicle Finance,2025-02-13,18718.48,49,382.01
C000533,104012,Vehicle Finance,2025-07-08,38058.14,51,746.24
C000534,106112,Vehicle Finance,2025-10-30,35684.98,27,1321.67
C000535,103544,Credit Card,2025-06-24,5641.59,10,564.16
C000536,109632,Payroll Loan,2025-04-10,8257.32,39,211.73
C000537,108929,Personal Loan,2026-04-21,6301.6,29,217.3
C000538,100914,Personal Loan,2025-12-10,2983.61,32,93.24
C000539,101588,Credit Card,2026-03-09,5410.66,21,257.65
C000540,108435,Payroll Loan,2026-04-13,18541.64,37,501.13
C000541,106122,Personal Loan,2026-04-20,2914.66,21,138.79
C000542,106276,Vehicle Finance,2025-08-12,37637.79,39,965.07
C000543,101655,Personal Loan,2026-01-18,7761.63,25,310.47
C000544,108878,Credit Card,2026-04-21,3500.36,6,583.39
C000545,107655,Personal Loan,2026-02-21,7388.56,12,615.71
C000546,103508,Vehicle Finance,2025-04-27,50454.4,60,840.91
C000547,108836,Personal Loan,2026-05-18,2988.04,31,96.39
C000548,106532,Vehicle Finance,2025-12-16,86978.1,32,2718.07
C000549,108668,Credit Card,2025-03-18,6530.37,11,593.67
C000550,105133,Personal Loan,2026-05-03,21000.0,17,1235.29
C000551,104022,Credit Card,2026-03-10,5117.37,6,852.9
C000552,107607,Personal Loan,2025-10-28,16168.28,33,489.95
C000553,100676,Credit Card,2025-07-14,3184.22,24,132.68
C000554,106585,Personal Loan,2026-03-02,7818.52,30,260.62
C000555,109452,Credit Card,2025-11-16,6955.42,7,993.63
C000556,108930,Credit Card,2025-11-27,3323.36,19,174.91
C000557,103016,Personal Loan,2025-02-01,14821.91,29,511.1
C000558,104297,Payroll Loan,2025-03-29,12726.91,31,410.55
C000559,102233,Personal Loan,2025-06-28,11066.37,32,345.82
C000560,105822,Personal Loan,2026-05-17,5126.03,28,183.07
C000561,106631,Personal Loan,2026-01-12,3459.38,17,203.49
C000562,108503,Personal Loan,2025-04-22,10419.49,32,325.61
C000563,108476,Payroll Loan,2026-04-27,14579.7,31,470.31
C000564,105573,Vehicle Finance,2026-03-05,33855.58,47,720.33
C000565,102863,Personal Loan,2025-02-13,5903.19,25,236.13
C000566,104273,Credit Card,2025-02-20,6796.13,10,679.61
C000567,103780,Credit Card,2025-07-25,2735.84,20,136.79
C000568,104674,Payroll Loan,2025-09-25,21460.18,26,825.39
C000569,102730,Credit Card,2026-02-22,4427.4,6,737.9
C000570,107725,Personal Loan,2025-11-14,3890.25,33,117.89
C000571,106701,Personal Loan,2025-07-06,3372.09,19,177.48
C000572,109398,Payroll Loan,2026-01-04,16353.53,34,480.99
C000573,100624,Credit Card,2025-12-30,1853.26,6,308.88
C000574,102040,Personal Loan,2026-01-19,18163.55,27,672.72
C000575,100099,Credit Card,2025-11-30,5073.93,9,563.77
C000576,102499,Personal Loan,2025-01-31,2521.46,32,78.8
C000577,101125,Vehicle Finance,2026-05-21,46386.76,56,828.34
C000578,101930,Personal Loan,2025-06-26,7957.74,24,331.57
C000579,105661,Payroll Loan,2026-03-21,14573.25,13,1121.02
C000580,101886,Personal Loan,2025-12-31,6208.98,14,443.5
C000581,105790,Personal Loan,2025-12-07,7606.25,36,211.28
C000582,100622,Payroll Loan,2025-07-24,16605.28,34,488.39
C000583,106752,Vehicle Finance,2026-02-27,40950.57,55,744.56
C000584,107977,Credit Card,2025-09-01,8002.48,19,421.18
C000585,108239,Payroll Loan,2025-05-20,26743.25,31,862.69
C000586,103394,Personal Loan,2025-02-23,2534.73,29,87.4
C000587,103246,Credit Card,2025-02-25,4625.66,16,289.1
C000588,104247,Personal Loan,2025-11-24,15272.56,18,848.48
C000589,108877,Payroll Loan,2025-08-25,6079.66,12,506.64
C000590,108656,Personal Loan,2025-06-28,3020.27,13,232.33
C000591,105186,Vehicle Finance,2025-10-01,23030.57,46,500.66
C000592,109159,Credit Card,2025-03-03,2268.65,15,151.24
C000593,102810,Payroll Loan,2026-04-30,33000.0,46,717.39
C000594,105454,Vehicle Finance,2025-10-03,28916.52,41,705.28
C000595,101893,Personal Loan,2026-05-19,7947.32,12,662.28
C000596,100974,Credit Card,2025-08-08,2847.32,17,167.49
C000597,106919,Personal Loan,2025-06-12,2535.78,19,133.46
C000598,104564,Vehicle Finance,2025-12-11,95029.85,30,3167.66
C000599,105718,Vehicle Finance,2025-01-20,13682.31,32,427.57
C000600,109135,Vehicle Finance,2025-05-05,43822.2,58,755.56
C000601,104915,Vehicle Finance,2025-10-04,46406.08,28,1657.36
C000602,109018,Credit Card,2025-03-24,3215.95,10,321.59
C000603,105793,Personal Loan,2026-06-24,11984.02,15,798.93
C000604,103251,Vehicle Finance,2025-07-06,19687.53,38,518.09
C000605,100818,Personal Loan,2026-01-30,6649.08,23,289.09
C000606,109710,Credit Card,2026-05-17,1493.46,20,74.67
C000607,107990,Vehicle Finance,2025-02-05,23268.8,44,528.84
C000608,103244,Personal Loan,2025-04-27,7585.6,31,244.7
C000609,107085,Credit Card,2025-02-10,7220.76,23,313.95
C000610,108143,Personal Loan,2025-06-11,4283.64,23,186.25
C000611,100233,Vehicle Finance,2025-11-11,26274.5,31,847.56
C000612,109363,Vehicle Finance,2026-03-05,49034.34,41,1195.96
C000613,101359,Payroll Loan,2025-08-20,8253.68,39,211.63
C000614,101300,Credit Card,2026-02-19,7176.17,19,377.69
C000615,104493,Credit Card,2026-03-28,5614.55,24,233.94
C000616,102923,Personal Loan,2025-08-04,12765.88,16,797.87
C000617,103835,Personal Loan,2025-07-03,6990.6,18,388.37
C000618,105610,Personal Loan,2026-03-20,2414.91,27,89.44
C000619,104194,Credit Card,2025-05-11,5336.65,10,533.66
C000620,103689,Personal Loan,2026-02-13,6568.96,27,243.29
C000621,105373,Personal Loan,2025-12-25,5068.82,20,253.44
C000622,109793,Vehicle Finance,2025-06-05,36874.25,46,801.61
C000623,106993,Credit Card,2025-04-18,1696.39,19,89.28
C000624,104032,Vehicle Finance,2025-12-05,28604.64,57,501.84
C000625,106943,Personal Loan,2026-01-11,14384.41,33,435.89
C000626,108380,Credit Card,2025-05-23,2266.16,14,161.87
C000627,100467,Vehicle Finance,2025-12-16,56174.34,38,1478.27
C000628,101979,Payroll Loan,2025-10-12,8554.78,42,203.69
C000629,109958,Personal Loan,2025-01-04,5327.06,35,152.2
C000630,109832,Credit Card,2025-08-31,4265.46,19,224.5
C000631,107060,Credit Card,2025-05-19,5432.47,22,246.93
C000632,107301,Payroll Loan,2025-09-18,6015.83,28,214.85
C000633,109094,Payroll Loan,2025-03-09,8204.97,24,341.87
C000634,100140,Vehicle Finance,2026-06-06,17024.74,51,333.82
C000635,105253,Credit Card,2025-02-11,6078.94,12,506.58
C000636,101724,Vehicle Finance,2026-03-09,76451.94,26,2940.46
C000637,109536,Payroll Loan,2025-05-10,9506.16,14,679.01
C000638,101023,Credit Card,2025-12-04,6621.98,16,413.87
C000639,101206,Personal Loan,2025-03-11,10315.22,21,491.2
C000640,105916,Personal Loan,2025-01-29,16713.25,27,619.01
C000641,103265,Payroll Loan,2026-05-22,8246.73,31,266.02
C000642,108339,Credit Card,2025-03-11,3021.32,16,188.83
C000643,102972,Credit Card,2025-11-13,3697.46,9,410.83
C000644,107853,Payroll Loan,2025-12-16,12788.66,47,272.1
C000645,103922,Personal Loan,2025-05-01,4911.62,17,288.92
C000646,105783,Personal Loan,2026-05-17,11955.92,34,351.64
C000647,109740,Payroll Loan,2026-03-15,13863.89,35,396.11
C000648,106172,Credit Card,2025-01-27,10830.06,13,833.08
C000649,101876,Credit Card,2025-01-16,2637.72,16,164.86
C000650,109432,Vehicle Finance,2026-06-25,71121.77,33,2155.21
C000651,109393,Personal Loan,2025-03-02,16042.91,24,668.45
C000652,104525,Personal Loan,2025-09-15,4631.21,13,356.25
C000653,103809,Personal Loan,2026-02-23,12971.35,22,589.61
C000654,107505,Personal Loan,2025-07-28,7162.5,20,358.12
C000655,105512,Payroll Loan,2026-06-07,8457.09,12,704.76
C000656,100972,Payroll Loan,2026-01-08,2750.0,21,130.95
C000657,103285,Credit Card,2026-02-16,3764.03,23,163.65
C000658,100846,Personal Loan,2026-06-25,5436.02,34,159.88
C000659,102938,Credit Card,2025-03-11,4722.92,14,337.35
C000660,101718,Personal Loan,2025-04-22,8120.08,35,232.0
C000661,109830,Personal Loan,2025-02-26,17333.09,31,559.13
C000662,109580,Personal Loan,2026-06-10,10307.77,32,322.12
C000663,100218,Credit Card,2025-10-28,5062.53,18,281.25
C000664,107597,Vehicle Finance,2025-03-09,29659.01,36,823.86
C000665,108141,Credit Card,2025-06-10,6638.33,12,553.19
C000666,109116,Credit Card,2026-03-19,11646.66,11,1058.79
C000667,108857,Vehicle Finance,2025-10-15,15860.55,24,660.86
C000668,103400,Personal Loan,2026-01-20,5140.35,34,151.19
C000669,104838,Payroll Loan,2025-09-25,16525.27,24,688.55
C000670,101675,Credit Card,2025-09-24,2521.12,9,280.12
C000671,108655,Personal Loan,2026-04-28,3346.6,13,257.43
C000672,100600,Credit Card,2025-10-26,5761.49,9,640.17
C000673,105026,Vehicle Finance,2026-02-11,47273.37,30,1575.78
C000674,104380,Credit Card,2026-06-18,5136.03,20,256.8
C000675,103376,Credit Card,2025-09-07,4832.35,19,254.33
C000676,109719,Personal Loan,2026-02-22,9675.93,18,537.55
C000677,104752,Credit Card,2026-05-03,4984.56,7,712.08
C000678,100421,Credit Card,2026-06-25,7606.0,15,507.07
C000679,108474,Credit Card,2025-08-15,8952.24,17,526.6
C000680,109272,Vehicle Finance,2025-03-03,36808.34,35,1051.67
C000681,103498,Personal Loan,2026-05-08,10130.18,34,297.95
C000682,102761,Personal Loan,2025-08-05,10265.64,26,394.83
C000683,107030,Credit Card,2025-02-10,4769.69,8,596.21
C000684,100574,Personal Loan,2025-05-16,10125.17,36,281.25
C000685,106554,Credit Card,2026-04-17,4333.04,19,228.05
C000686,101729,Payroll Loan,2025-06-28,15986.4,42,380.63
C000687,102171,Payroll Loan,2025-11-28,33000.0,22,1500.0
C000688,100990,Payroll Loan,2026-06-12,15604.89,47,332.02
C000689,106378,Payroll Loan,2026-01-09,19019.37,41,463.89
C000690,106800,Credit Card,2025-10-30,3569.37,24,148.72
C000691,104646,Personal Loan,2025-07-14,7441.13,12,620.09
C000692,109558,Personal Loan,2026-04-01,18606.49,31,600.21
C000693,100752,Personal Loan,2026-02-17,4584.08,24,191.0
C000694,109886,Personal Loan,2025-01-06,3144.51,29,108.43
C000695,108085,Credit Card,2025-08-26,1279.31,6,213.22
C000696,100709,Credit Card,2025-10-13,4297.71,15,286.51
C000697,104300,Payroll Loan,2025-07-09,9744.73,35,278.42
C000698,105472,Vehicle Finance,2026-06-07,55814.92,48,1162.81
C000699,106098,Payroll Loan,2026-06-11,7670.28,42,182.63
C000700,104348,Payroll Loan,2025-07-06,10347.02,35,295.63
C000701,103018,Credit Card,2025-01-03,4506.91,15,300.46
C000702,102796,Personal Loan,2025-09-27,8782.73,24,365.95
C000703,105966,Credit Card,2025-12-27,7173.2,20,358.66
C000704,105385,Credit Card,2025-06-13,2697.59,6,449.6
C000705,103846,Credit Card,2026-01-08,7289.53,21,347.12
C000706,102455,Credit Card,2026-01-24,3634.03,19,191.26
C000707,105100,Payroll Loan,2025-01-12,9999.62,22,454.53
C000708,102400,Personal Loan,2025-01-05,3107.31,13,239.02
C000709,104244,Personal Loan,2025-11-06,9457.41,28,337.76
C000710,109553,Credit Card,2025-11-08,4251.36,18,236.19
C000711,107432,Payroll Loan,2026-03-29,6193.1,29,213.56
C000712,107487,Personal Loan,2025-03-02,6969.55,18,387.2
C000713,100540,Personal Loan,2025-08-18,13173.3,25,526.93
C000714,107657,Credit Card,2025-09-05,2581.54,22,117.34
C000715,106301,Credit Card,2025-12-27,7392.53,14,528.04
C000716,105111,Vehicle Finance,2025-10-03,64365.36,57,1129.22
C000717,102731,Personal Loan,2026-01-09,5058.57,26,194.56
C000718,104251,Vehicle Finance,2025-08-11,25983.63,29,895.99
C000719,103656,Personal Loan,2025-03-01,11988.19,26,461.08
C000720,103830,Personal Loan,2025-01-28,11056.73,22,502.58
C000721,108125,Vehicle Finance,2025-01-30,80772.17,58,1392.62
C000722,101367,Personal Loan,2025-11-01,6651.41,12,554.28
C000723,106316,Credit Card,2025-08-24,3567.51,17,209.85
C000724,109730,Credit Card,2025-05-17,4287.31,20,214.37
C000725,101752,Payroll Loan,2025-11-30,9722.35,17,571.9
C000726,106756,Payroll Loan,2025-08-29,8218.25,47,174.86
C000727,101067,Personal Loan,2025-06-18,5492.42,24,228.85
C000728,105078,Personal Loan,2025-02-19,5938.65,30,197.96
C000729,103269,Vehicle Finance,2025-03-08,31750.36,55,577.28
C000730,106300,Credit Card,2025-03-31,4558.38,10,455.84
C000731,107527,Personal Loan,2025-04-03,3852.01,20,192.6
C000732,109972,Payroll Loan,2025-12-03,8233.54,32,257.3
C000733,100944,Credit Card,2025-12-03,5113.42,17,300.79
C000734,102503,Payroll Loan,2026-06-27,3460.16,20,173.01
C000735,107046,Credit Card,2025-02-14,3885.21,14,277.52
C000736,108788,Payroll Loan,2026-06-20,5896.87,17,346.87
C000737,103832,Payroll Loan,2026-02-03,10322.92,34,303.62
C000738,101005,Vehicle Finance,2025-03-04,49746.92,29,1715.41
C000739,100911,Credit Card,2025-11-07,4729.15,16,295.57
C000740,100056,Payroll Loan,2025-11-13,25487.94,31,822.19
C000741,100804,Payroll Loan,2025-02-25,9150.81,24,381.28
C000742,109122,Payroll Loan,2026-05-09,7174.89,34,211.03
C000743,109973,Credit Card,2026-01-22,7464.68,14,533.19
C000744,100866,Credit Card,2025-08-06,3031.88,18,168.44
C000745,109996,Credit Card,2025-08-17,6224.7,23,270.64
C000746,106863,Personal Loan,2026-03-16,6320.96,30,210.7
C000747,105485,Vehicle Finance,2025-11-30,52605.25,46,1143.59
C000748,104788,Personal Loan,2025-03-19,21000.0,17,1235.29
C000749,102553,Personal Loan,2025-11-25,9571.13,17,563.01
C000750,104109,Personal Loan,2026-06-23,6780.82,15,452.05
C000751,109750,Vehicle Finance,2026-04-23,12823.87,28,458.0
C000752,109899,Personal Loan,2025-12-18,9256.63,16,578.54
C000753,106529,Payroll Loan,2025-10-22,33000.0,19,1736.84
C000754,103232,Payroll Loan,2025-12-04,9822.5,32,306.95
C000755,103506,Credit Card,2025-05-31,5447.86,15,363.19
C000756,100934,Vehicle Finance,2025-11-14,25186.69,37,680.72
C000757,102527,Payroll Loan,2026-04-03,8743.61,20,437.18
C000758,102444,Personal Loan,2026-05-08,7659.15,12,638.26
C000759,109680,Credit Card,2025-11-21,4975.63,10,497.56
C000760,109637,Credit Card,2025-06-18,5928.9,16,370.56
C000761,106184,Credit Card,2025-04-29,5318.55,19,279.92
C000762,109355,Payroll Loan,2025-04-27,5449.02,44,123.84
C000763,105729,Personal Loan,2025-05-07,3498.64,34,102.9
C000764,102921,Payroll Loan,2025-10-19,20400.76,16,1275.05
C000765,105224,Personal Loan,2025-08-30,15669.79,15,1044.65
C000766,105461,Credit Card,2026-06-22,7035.95,21,335.05
C000767,102959,Personal Loan,2025-12-04,3026.39,24,126.1
C000768,105912,Vehicle Finance,2026-06-21,31213.49,30,1040.45
C000769,108904,Credit Card,2026-05-17,1759.17,23,76.49
C000770,109796,Credit Card,2025-02-20,3533.68,12,294.47
C000771,109328,Vehicle Finance,2025-05-26,48680.15,53,918.49
C000772,106232,Payroll Loan,2025-01-27,10623.07,21,505.86
C000773,106234,Vehicle Finance,2025-12-16,33874.33,44,769.87
C000774,108497,Personal Loan,2026-03-18,4152.15,14,296.58
C000775,103121,Personal Loan,2026-05-15,9623.93,14,687.42
C000776,101449,Payroll Loan,2025-12-18,15000.02,43,348.84
C000777,100180,Payroll Loan,2025-05-10,14721.18,22,669.14
