installment_id,contract_id,installment_number,due_date,installment_value,payment_date,paid_value,days_past_due,status
I00000360,C000033,6,2026-02-10,365.37,2026-02-10,365.37,0,PAID
I00000361,C000033,7,2026-03-10,365.37,2026-04-01,365.37,22,LATE
I00000362,C000033,8,2026-04-10,365.37,2026-04-11,365.37,1,LATE
I00000363,C000033,9,2026-05-10,365.37,2026-05-12,365.37,2,LATE
I00000364,C000033,10,2026-06-10,365.37,2026-06-10,365.37,0,PAID
I00000365,C000033,11,2026-07-10,365.37,2026-07-12,365.37,2,LATE
I00000366,C000033,12,2026-08-10,365.37,,0.0,93,DEFAULT
I00000367,C000034,1,2025-06-10,368.27,2025-06-12,368.27,2,LATE
I00000368,C000034,2,2025-07-10,368.27,2025-07-13,368.27,3,LATE
I00000369,C000034,3,2025-08-10,368.27,,0.0,92,DEFAULT
I00000370,C000034,4,2025-09-10,368.27,,0.0,343,DEFAULT
I00000371,C000034,5,2025-10-10,368.27,,0.0,313,DEFAULT
I00000372,C000034,6,2025-11-10,368.27,,0.0,282,DEFAULT
I00000373,C000034,7,2025-12-10,368.27,,0.0,252,DEFAULT
I00000374,C000034,8,2026-01-10,368.27,,0.0,221,DEFAULT
I00000375,C000035,1,2026-06-10,135.81,2026-06-12,135.81,2,LATE
I00000376,C000035,2,2026-07-10,135.81,2026-07-11,135.81,1,LATE
I00000377,C000035,3,2026-08-10,135.81,2026-08-10,135.81,0,PAID
I00000378,C000036,1,2026-07-10,605.47,,0.0,110,DEFAULT
I00000379,C000036,2,2026-08-10,605.47,,0.0,80,DEFAULT
I00000380,C000037,1,2025-03-10,312.89,2025-03-10,312.89,0,PAID
I00000381,C000037,2,2025-04-10,312.89,2025-04-12,312.89,2,LATE
I00000382,C000037,3,2025-05-10,312.89,2025-05-26,312.89,16,LATE
I00000383,C000037,4,2025-06-10,312.89,2025-06-13,312.89,3,LATE
I00000384,C000037,5,2025-07-10,312.89,2025-07-13,312.89,3,LATE
I00000385,C000037,6,2025-08-10,312.89,2025-08-10,312.89,0,PAID
I00000386,C000037,7,2025-09-10,312.89,2025-09-13,312.89,3,LATE
I00000387,C000037,8,2025-10-10,312.89,2025-10-12,312.89,2,LATE
I00000388,C000037,9,2025-11-10,312.89,2025-12-04,312.89,24,LATE
I00000389,C000037,10,2025-12-10,312.89,2025-12-12,312.89,2,LATE
I00000390,C000037,11,2026-01-10,312.89,2026-01-13,312.89,3,LATE
I00000391,C000037,12,2026-02-10,312.89,2026-02-10,312.89,0,PAID
I00000392,C000037,13,2026-03-10,312.89,2026-03-11,312.89,1,LATE
I00000393,C000037,14,2026-04-10,312.89,2026-04-10,312.89,0,PAID
I00000394,C000037,15,2026-05-10,312.89,2026-05-12,312.89,2,LATE
I00000395,C000037,16,2026-06-10,312.89,2026-06-10,312.89,0,PAID
I00000396,C000037,17,2026-07-10,312.89,2026-07-30,312.89,20,LATE
I00000397,C000037,18,2026-08-10,312.89,2026-08-12,312.89,2,LATE
I00000398,C000038,1,2026-07-10,695.64,2026-07-13,695.64,3,LATE
I00000399,C000038,2,2026-08-10,695.64,2026-08-13,695.64,3,LATE
I00000400,C000039,1,2025-11-10,297.32,2025-11-12,297.32,2,LATE
I00000401,C000039,2,2025-12-10,297.32,2025-12-13,297.32,3,LATE
I00000402,C000039,3,2026-01-10,297.32,2026-01-12,297.32,2,LATE
I00000403,C000039,4,2026-02-10,297.32,2026-02-11,297.32,1,LATE
I00000404,C000039,5,2026-03-10,297.32,2026-03-12,297.32,2,LATE
I00000405,C000039,6,2026-04-10,297.32,2026-04-13,297.32,3,LATE
I00000406,C000039,7,2026-05-10,297.32,2026-05-12,297.32,2,LATE
I00000407,C000039,8,2026-06-10,297.32,2026-06-10,297.32,0,PAID
I00000408,C000039,9,2026-07-10,297.32,,0.0,110,DEFAULT
I00000409,C000039,10,2026-08-10,297.32,2026-08-12,297.32,2,LATE
I00000410,C000040,1,2025-12-10,543.74,2025-12-11,543.74,1,LATE
I00000411,C000040,2,2026-01-10,543.74,2026-01-10,543.74,0,PAID
I00000412,C000040,3,2026-02-10,543.74,2026-02-11,543.74,1,LATE
I00000413,C000040,4,2026-03-10,543.74,2026-03-10,543.74,0,PAID
I00000414,C000040,5,2026-04-10,543.74,2026-04-13,543.74,3,LATE
I00000415,C000040,6,2026-05-10,543.74,2026-05-12,543.74,2,LATE
I00000416,C000040,7,2026-06-10,543.74,2026-06-13,543.74,3,LATE
I00000417,C000040,8,2026-07-10,543.74,2026-07-13,543.74,3,LATE
I00000418,C000040,9,2026-08-10,543.74,2026-08-13,543.74,3,LATE
I00000419,C000041,1,2026-02-10,252.71,2026-02-11,252.71,1,LATE
I00000420,C000041,2,2026-03-10,252.71,2026-03-22,252.71,12,LATE
I00000421,C000041,3,2026-04-10,252.71,2026-04-12,252.71,2,LATE
I00000422,C000041,4,2026-05-10,252.71,2026-05-12,252.71,2,LATE
I00000423,C000041,5,2026-06-10,252.71,2026-06-12,252.71,2,LATE
I00000424,C000041,6,2026-07-10,252.71,2026-07-11,252.71,1,LATE
I00000425,C000041,7,2026-08-10,252.71,2026-08-11,252.71,1,LATE
I00000426,C000042,1,2025-05-10,317.09,2025-05-12,317.09,2,LATE
I00000427,C000042,2,2025-06-10,317.09,2025-06-13,317.09,3,LATE
I00000428,C000042,3,2025-07-10,317.09,2025-07-13,317.09,3,LATE
I00000429,C000042,4,2025-08-10,317.09,2025-08-13,317.09,3,LATE
I00000430,C000042,5,2025-09-10,317.09,2025-09-12,317.09,2,LATE
I00000431,C000042,6,2025-10-10,317.09,2025-10-13,317.09,3,LATE
I00000432,C000042,7,2025-11-10,317.09,2025-11-10,317.09,0,PAID
I00000433,C000042,8,2025-12-10,317.09,2025-12-12,317.09,2,LATE
I00000434,C000042,9,2026-01-10,317.09,2026-01-11,317.09,1,LATE
I00000435,C000042,10,2026-02-10,317.09,2026-02-13,317.09,3,LATE
I00000436,C000042,11,2026-03-10,317.09,2026-03-10,317.09,0,PAID
I00000437,C000042,12,2026-04-10,317.09,2026-04-15,317.09,5,LATE
I00000438,C000042,13,2026-05-10,317.09,2026-05-11,317.09,1,LATE
I00000439,C000042,14,2026-06-10,317.09,2026-06-10,317.09,0,PAID
I00000440,C000042,15,2026-07-10,317.09,2026-07-13,317.09,3,LATE
I00000441,C000042,16,2026-08-10,317.09,2026-08-11,317.09,1,LATE
I00000442,C000043,1,2026-06-10,636.82,,0.0,109,DEFAULT
I00000443,C000043,2,2026-07-10,636.82,,0.0,40,DEFAULT
I00000444,C000043,3,2026-08-10,636.82,,0.0,9,DEFAULT
I00000445,C000044,1,2026-06-10,1742.9,2026-06-12,1742.9,2,LATE
I00000446,C000044,2,2026-07-10,1742.9,2026-07-11,1742.9,1,LATE
I00000447,C000044,3,2026-08-10,1742.9,2026-08-17,1742.9,7,LATE
I00000448,C000045,1,2025-09-10,519.63,2025-09-10,519.63,0,PAID
I00000449,C000045,2,2025-10-10,519.63,2025-10-11,519.63,1,LATE
I00000450,C000045,3,2025-11-10,519.63,2025-11-11,519.63,1,LATE
I00000451,C000045,4,2025-12-10,519.63,2025-12-13,519.63,3,LATE
I00000452,C000045,5,2026-01-10,519.63,2026-01-12,519.63,2,LATE
I00000453,C000045,6,2026-02-10,519.63,2026-02-10,519.63,0,PAID
I00000454,C000045,7,2026-03-10,519.63,2026-03-11,519.63,1,LATE
I00000455,C000045,8,2026-04-10,519.63,2026-04-10,519.63,0,PAID
I00000456,C000045,9,2026-05-10,519.63,2026-05-27,519.63,17,LATE
I00000457,C000045,10,2026-06-10,519.63,2026-06-10,519.63,0,PAID
I00000458,C000045,11,2026-07-10,519.63,2026-07-10,519.63,0,PAID
I00000459,C000045,12,2026-08-10,519.63,2026-08-10,519.63,0,PAID
I00000460,C000046,1,2025-08-10,202.86,2025-08-13,202.86,3,LATE
I00000461,C000046,2,2025-09-10,202.86,2025-09-10,202.86,0,PAID
I00000462,C000046,3,2025-10-10,202.86,2025-10-12,202.86,2,LATE
I00000463,C000046,4,2025-11-10,202.86,2025-11-12,202.86,2,LATE
I00000464,C000046,5,2025-12-10,202.86,2025-12-10,202.86,0,PAID
I00000465,C000046,6,2026-01-10,202.86,2026-01-12,202.86,2,LATE
I00000466,C000046,7,2026-02-10,202.86,2026-02-11,202.86,1,LATE
I00000467,C000046,8,2026-03-10,202.86,2026-03-13,202.86,3,LATE
I00000468,C000046,9,2026-04-10,202.86,2026-04-13,202.86,3,LATE
I00000469,C000046,10,2026-05-10,202.86,2026-05-13,202.86,3,LATE
I00000470,C000046,11,2026-06-10,202.86,2026-06-10,202.86,0,PAID
I00000471,C000046,12,2026-07-10,202.86,2026-07-13,202.86,3,LATE
I00000472,C000046,13,2026-08-10,202.86,2026-08-13,202.86,3,LATE
I00000473,C000047,1,2026-06-10,953.6,2026-06-13,953.6,3,LATE
I00000474,C000047,2,2026-07-10,953.6,2026-07-10,953.6,0,PAID
I00000475,C000047,3,2026-08-10,953.6,2026-08-12,953.6,2,LATE
I00000476,C000048,1,2025-10-10,1588.77,2025-10-13,1588.77,3,LATE
I00000477,C000048,2,2025-11-10,1588.77,2025-11-10,1588.77,0,PAID
I00000478,C000048,3,2025-12-10,1588.77,2025-12-12,1588.77,2,LATE
I00000479,C000048,4,2026-01-10,1588.77,2026-01-10,1588.77,0,PAID
I00000480,C000048,5,2026-02-10,1588.77,2026-02-11,1588.77,1,LATE
I00000481,C000048,6,2026-03-10,1588.77,2026-03-12,1588.77,2,LATE
I00000482,C000048,7,2026-04-10,1588.77,2026-04-18,1588.77,8,LATE
I00000483,C000048,8,2026-05-10,1588.77,2026-05-12,1588.77,2,LATE
I00000484,C000048,9,2026-06-10,1588.77,2026-06-12,1588.77,2,LATE
I00000485,C000048,10,2026-07-10,1588.77,2026-07-12,1588.77,2,LATE
I00000486,C000048,11,2026-08-10,1588.77,2026-08-10,1588.77,0,PAID
I00000487,C000049,1,2025-06-10,292.09,,0.0,88,DEFAULT
I00000488,C000049,2,2025-07-10,292.09,2025-07-12,292.09,2,LATE
I00000489,C000049,3,2025-08-10,292.09,2025-08-17,292.09,7,LATE
I00000490,C000049,4,2025-09-10,292.09,2025-09-13,292.09,3,LATE
I00000491,C000049,5,2025-10-10,292.09,2025-10-10,292.09,0,PAID
I00000492,C000049,6,2025-11-10,292.09,2025-11-11,292.09,1,LATE
I00000493,C000049,7,2025-12-10,292.09,2025-12-10,292.09,0,PAID
I00000494,C000049,8,2026-01-10,292.09,2026-01-11,292.09,1,LATE
I00000495,C000049,9,2026-02-10,292.09,2026-02-10,292.09,0,PAID
I00000496,C000049,10,2026-03-10,292.09,2026-03-10,292.09,0,PAID
I00000497,C000049,11,2026-04-10,292.09,2026-04-13,292.09,3,LATE
I00000498,C000049,12,2026-05-10,292.09,2026-05-13,292.09,3,LATE
I00000499,C000049,13,2026-06-10,292.09,,0.0,92,DEFAULT
I00000500,C000049,14,2026-07-10,292.09,,0.0,40,DEFAULT
I00000501,C000049,15,2026-08-10,292.09,,0.0,9,DEFAULT
I00000502,C000050,1,2026-03-10,2000.0,2026-03-12,2000.0,2,LATE
I00000503,C000050,2,2026-04-10,2000.0,2026-04-13,2000.0,3,LATE
I00000504,C000050,3,2026-05-10,2000.0,2026-05-10,2000.0,0,PAID
I00000505,C000050,4,2026-06-10,2000.0,2026-06-11,2000.0,1,LATE
I00000506,C000050,5,2026-07-10,2000.0,2026-07-11,2000.0,1,LATE
I00000507,C000050,6,2026-08-10,2000.0,2026-09-01,2000.0,22,LATE
I00000508,C000051,1,2025-02-10,184.74,,0.0,75,DEFAULT
I00000509,C000051,2,2025-03-10,184.74,,0.0,527,DEFAULT
I00000510,C000051,3,2025-04-10,184.74,,0.0,496,DEFAULT
I00000511,C000051,4,2025-05-10,184.74,,0.0,466,DEFAULT
I00000512,C000051,5,2025-06-10,184.74,,0.0,435,DEFAULT
I00000513,C000051,6,2025-07-10,184.74,,0.0,405,DEFAULT
I00000514,C000051,7,2025-08-10,184.74,,0.0,374,DEFAULT
I00000515,C000051,8,2025-09-10,184.74,,0.0,343,DEFAULT
I00000516,C000051,9,2025-10-10,184.74,,0.0,313,DEFAULT
I00000517,C000051,10,2025-11-10,184.74,,0.0,282,DEFAULT
I00000518,C000051,11,2025-12-10,184.74,,0.0,252,DEFAULT
I00000519,C000051,12,2026-01-10,184.74,,0.0,221,DEFAULT
I00000520,C000051,13,2026-02-10,184.74,,0.0,190,DEFAULT
I00000521,C000051,14,2026-03-10,184.74,,0.0,162,DEFAULT
I00000522,C000051,15,2026-04-10,184.74,,0.0,131,DEFAULT
I00000523,C000051,16,2026-05-10,184.74,,0.0,101,DEFAULT
I00000524,C000051,17,2026-06-10,184.74,,0.0,70,DEFAULT
I00000525,C000051,18,2026-07-10,184.74,,0.0,40,DEFAULT
I00000526,C000051,19,2026-08-10,184.74,,0.0,9,DEFAULT
I00000527,C000052,1,2026-03-10,441.28,2026-03-12,441.28,2,LATE
I00000528,C000052,2,2026-04-10,441.28,2026-04-13,441.28,3,LATE
I00000529,C000052,3,2026-05-10,441.28,2026-05-13,441.28,3,LATE
I00000530,C000052,4,2026-06-10,441.28,2026-07-08,441.28,28,LATE
I00000531,C000052,5,2026-07-10,441.28,2026-07-12,441.28,2,LATE
I00000532,C000052,6,2026-08-10,441.28,2026-08-10,441.28,0,PAID
I00000533,C000053,1,2026-01-10,259.47,2026-01-13,259.47,3,LATE
I00000534,C000053,2,2026-02-10,259.47,,0.0,106,DEFAULT
I00000535,C000053,3,2026-03-10,259.47,,0.0,162,DEFAULT
I00000536,C000053,4,2026-04-10,259.47,,0.0,131,DEFAULT
I00000537,C000053,5,2026-05-10,259.47,,0.0,101,DEFAULT
I00000538,C000053,6,2026-06-10,259.47,,0.0,70,DEFAULT
I00000539,C000053,7,2026-07-10,259.47,,0.0,40,DEFAULT
I00000540,C000053,8,2026-08-10,259.47,,0.0,9,DEFAULT
I00000541,C000054,1,2025-10-10,1713.2,2025-10-12,1713.2,2,LATE
I00000542,C000054,2,2025-11-10,1713.2,2025-11-13,1713.2,3,LATE
I00000543,C000054,3,2025-12-10,1713.2,2025-12-10,1713.2,0,PAID
I00000544,C000054,4,2026-01-10,1713.2,2026-01-10,1713.2,0,PAID
I00000545,C000054,5,2026-02-10,1713.2,2026-02-23,1713.2,13,LATE
I00000546,C000054,6,2026-03-10,1713.2,2026-03-10,1713.2,0,PAID
I00000547,C000055,1,2025-11-10,310.43,2025-11-10,310.43,0,PAID
I00000548,C000055,2,2025-12-10,310.43,2025-12-13,310.43,3,LATE
I00000549,C000055,3,2026-01-10,310.43,2026-01-10,310.43,0,PAID
I00000550,C000055,4,2026-02-10,310.43,2026-02-11,310.43,1,LATE
I00000551,C000055,5,2026-03-10,310.43,2026-03-11,310.43,1,LATE
I00000552,C000055,6,2026-04-10,310.43,2026-04-10,310.43,0,PAID
I00000553,C000055,7,2026-05-10,310.43,2026-05-13,310.43,3,LATE
I00000554,C000055,8,2026-06-10,310.43,2026-06-13,310.43,3,LATE
I00000555,C000055,9,2026-07-10,310.43,2026-07-10,310.43,0,PAID
I00000556,C000055,10,2026-08-10,310.43,2026-08-11,310.43,1,LATE
I00000557,C000056,1,2025-11-10,181.2,,0.0,103,DEFAULT
I00000558,C000056,2,2025-12-10,181.2,,0.0,252,DEFAULT
I00000559,C000056,3,2026-01-10,181.2,,0.0,221,DEFAULT
I00000560,C000056,4,2026-02-10,181.2,,0.0,190,DEFAULT
I00000561,C000056,5,2026-03-10,181.2,,0.0,162,DEFAULT
I00000562,C000056,6,2026-04-10,181.2,,0.0,131,DEFAULT
I00000563,C000056,7,2026-05-10,181.2,,0.0,101,DEFAULT
I00000564,C000056,8,2026-06-10,181.2,,0.0,70,DEFAULT
I00000565,C000056,9,2026-07-10,181.2,,0.0,40,DEFAULT
I00000566,C000056,10,2026-08-10,181.2,,0.0,9,DEFAULT
I00000567,C000057,1,2025-06-10,310.38,2025-06-12,310.38,2,LATE
I00000568,C000057,2,2025-07-10,310.38,2025-07-10,310.38,0,PAID
I00000569,C000057,3,2025-08-10,310.38,2025-08-10,310.38,0,PAID
I00000570,C000057,4,2025-09-10,310.38,2025-09-13,310.38,3,LATE
I00000571,C000057,5,2025-10-10,310.38,2025-10-12,310.38,2,LATE
I00000572,C000057,6,2025-11-10,310.38,2025-11-11,310.38,1,LATE
I00000573,C000057,7,2025-12-10,310.38,2025-12-10,310.38,0,PAID
I00000574,C000057,8,2026-01-10,310.38,2026-01-13,310.38,3,LATE
I00000575,C000057,9,2026-02-10,310.38,2026-02-12,310.38,2,LATE
I00000576,C000057,10,2026-03-10,310.38,2026-03-13,310.38,3,LATE
I00000577,C000057,11,2026-04-10,310.38,2026-05-03,310.38,23,LATE
I00000578,C000057,12,2026-05-10,310.38,2026-05-10,310.38,0,PAID
I00000579,C000057,13,2026-06-10,310.38,2026-06-12,310.38,2,LATE
I00000580,C000057,14,2026-07-10,310.38,2026-07-10,310.38,0,PAID
I00000581,C000057,15,2026-08-10,310.38,2026-08-10,310.38,0,PAID
I00000582,C000058,1,2026-07-10,2246.67,2026-07-10,2246.67,0,PAID
I00000583,C000058,2,2026-08-10,2246.67,2026-09-03,2246.67,24,LATE
I00000584,C000059,1,2025-10-10,299.67,2025-10-11,299.67,1,LATE
I00000585,C000059,2,2025-11-10,299.67,2025-11-10,299.67,0,PAID
I00000586,C000059,3,2025-12-10,299.67,2026-01-08,299.67,29,LATE
I00000587,C000059,4,2026-01-10,299.67,2026-01-11,299.67,1,LATE
I00000588,C000059,5,2026-02-10,299.67,2026-02-12,299.67,2,LATE
I00000589,C000059,6,2026-03-10,299.67,2026-03-11,299.67,1,LATE
I00000590,C000059,7,2026-04-10,299.67,2026-04-12,299.67,2,LATE
I00000591,C000059,8,2026-05-10,299.67,2026-05-11,299.67,1,LATE
I00000592,C000059,9,2026-06-10,299.67,2026-06-18,299.67,8,LATE
I00000593,C000059,10,2026-07-10,299.67,2026-07-13,299.67,3,LATE
I00000594,C000059,11,2026-08-10,299.67,2026-08-13,299.67,3,LATE
I00000595,C000060,1,2025-10-10,955.01,2025-10-13,955.01,3,LATE
I00000596,C000060,2,2025-11-10,955.01,2025-11-10,955.01,0,PAID
I00000597,C000060,3,2025-12-10,955.01,2025-12-15,955.01,5,LATE
I00000598,C000060,4,2026-01-10,955.01,2026-01-11,955.01,1,LATE
I00000599,C000060,5,2026-02-10,955.01,2026-02-13,955.01,3,LATE
I00000600,C000060,6,2026-03-10,955.01,2026-03-11,955.01,1,LATE
I00000601,C000060,7,2026-04-10,955.01,2026-04-13,955.01,3,LATE
I00000602,C000060,8,2026-05-10,955.01,2026-05-13,955.01,3,LATE
I00000603,C000060,9,2026-06-10,955.01,2026-06-11,955.01,1,LATE
I00000604,C000060,10,2026-07-10,955.01,2026-07-11,955.01,1,LATE
I00000605,C000060,11,2026-08-10,955.01,2026-09-01,955.01,22,LATE
I00000606,C000061,1,2025-12-10,180.33,2025-12-11,180.33,1,LATE
I00000607,C000061,2,2026-01-10,180.33,2026-01-10,180.33,0,PAID
I00000608,C000061,3,2026-02-10,180.33,2026-02-13,180.33,3,LATE
I00000609,C000061,4,2026-03-10,180.33,2026-03-10,180.33,0,PAID
I00000610,C000061,5,2026-04-10,180.33,2026-04-13,180.33,3,LATE
I00000611,C000061,6,2026-05-10,180.33,2026-05-13,180.33,3,LATE
I00000612,C000061,7,2026-06-10,180.33,,0.0,45,DEFAULT
I00000613,C000061,8,2026-07-10,180.33,,0.0,40,DEFAULT
I00000614,C000061,9,2026-08-10,180.33,,0.0,9,DEFAULT
I00000615,C000062,1,2026-02-10,724.44,2026-02-12,724.44,2,LATE
I00000616,C000062,2,2026-03-10,724.44,2026-03-11,724.44,1,LATE
I00000617,C000062,3,2026-04-10,724.44,2026-04-10,724.44,0,PAID
I00000618,C000062,4,2026-05-10,724.44,2026-05-27,724.44,17,LATE
I00000619,C000062,5,2026-06-10,724.44,2026-06-12,724.44,2,LATE
I00000620,C000062,6,2026-07-10,724.44,2026-07-10,724.44,0,PAID
I00000621,C000062,7,2026-08-10,724.44,2026-08-12,724.44,2,LATE
I00000622,C000063,1,2025-10-10,1025.16,2025-10-10,1025.16,0,PAID
I00000623,C000063,2,2025-11-10,1025.16,,0.0,79,DEFAULT
I00000624,C000063,3,2025-12-10,1025.16,,0.0,252,DEFAULT
I00000625,C000063,4,2026-01-10,1025.16,,0.0,221,DEFAULT
I00000626,C000063,5,2026-02-10,1025.16,,0.0,190,DEFAULT
I00000627,C000063,6,2026-03-10,1025.16,,0.0,162,DEFAULT
I00000628,C000063,7,2026-04-10,1025.16,,0.0,131,DEFAULT
I00000629,C000064,1,2025-05-10,1146.48,2025-05-24,1146.48,14,LATE
I00000630,C000064,2,2025-06-10,1146.48,2025-06-10,1146.48,0,PAID
I00000631,C000064,3,2025-07-10,1146.48,2025-07-12,1146.48,2,LATE
I00000632,C000064,4,2025-08-10,1146.48,2025-08-11,1146.48,1,LATE
I00000633,C000064,5,2025-09-10,1146.48,2025-09-11,1146.48,1,LATE
I00000634,C000064,6,2025-10-10,1146.48,2025-10-11,1146.48,1,LATE
I00000635,C000064,7,2025-11-10,1146.48,2025-11-12,1146.48,2,LATE
I00000636,C000064,8,2025-12-10,1146.48,2025-12-11,1146.48,1,LATE
I00000637,C000064,9,2026-01-10,1146.48,2026-01-10,1146.48,0,PAID
I00000638,C000064,10,2026-02-10,1146.48,2026-02-10,1146.48,0,PAID
I00000639,C000064,11,2026-03-10,1146.48,2026-04-04,1146.48,25,LATE
I00000640,C000064,12,2026-04-10,1146.48,2026-04-13,1146.48,3,LATE
I00000641,C000064,13,2026-05-10,1146.48,2026-05-12,1146.48,2,LATE
I00000642,C000064,14,2026-06-10,1146.48,2026-06-13,1146.48,3,LATE
I00000643,C000064,15,2026-07-10,1146.48,2026-07-10,1146.48,0,PAID
I00000644,C000064,16,2026-08-10,1146.48,2026-08-13,1146.48,3,LATE
I00000645,C000065,1,2025-09-10,197.17,2025-09-13,197.17,3,LATE
I00000646,C000065,2,2025-10-10,197.17,2025-10-30,197.17,20,LATE
I00000647,C000065,3,2025-11-10,197.17,2025-11-12,197.17,2,LATE
I00000648,C000065,4,2025-12-10,197.17,2025-12-10,197.17,0,PAID
I00000649,C000065,5,2026-01-10,197.17,,0.0,69,DEFAULT
I00000650,C000065,6,2026-02-10,197.17,,0.0,190,DEFAULT
I00000651,C000065,7,2026-03-10,197.17,,0.0,162,DEFAULT
I00000652,C000065,8,2026-04-10,197.17,,0.0,131,DEFAULT
I00000653,C000065,9,2026-05-10,197.17,,0.0,101,DEFAULT
I00000654,C000065,10,2026-06-10,197.17,,0.0,70,DEFAULT
I00000655,C000065,11,2026-07-10,197.17,,0.0,40,DEFAULT
I00000656,C000065,12,2026-08-10,197.17,,0.0,9,DEFAULT
I00000657,C000066,1,2026-01-10,1103.44,2026-01-13,1103.44,3,LATE
I00000658,C000066,2,2026-02-10,1103.44,2026-02-12,1103.44,2,LATE
I00000659,C000066,3,2026-03-10,1103.44,2026-03-13,1103.44,3,LATE
I00000660,C000066,4,2026-04-10,1103.44,2026-04-11,1103.44,1,LATE
I00000661,C000066,5,2026-05-10,1103.44,2026-06-08,1103.44,29,LATE
I00000662,C000066,6,2026-06-10,1103.44,2026-06-13,1103.44,3,LATE
I00000663,C000067,1,2025-06-10,118.62,2025-06-10,118.62,0,PAID
I00000664,C000067,2,2025-07-10,118.62,2025-07-13,118.62,3,LATE
I00000665,C000067,3,2025-08-10,118.62,2025-08-12,118.62,2,LATE
I00000666,C000067,4,2025-09-10,118.62,2025-09-10,118.62,0,PAID
I00000667,C000067,5,2025-10-10,118.62,2025-10-11,118.62,1,LATE
I00000668,C000067,6,2025-11-10,118.62,2025-11-11,118.62,1,LATE
I00000669,C000067,7,2025-12-10,118.62,2025-12-11,118.62,1,LATE
I00000670,C000067,8,2026-01-10,118.62,2026-01-10,118.62,0,PAID
I00000671,C000067,9,2026-02-10,118.62,2026-03-01,118.62,19,LATE
I00000672,C000067,10,2026-03-10,118.62,2026-03-10,118.62,0,PAID
I00000673,C000067,11,2026-04-10,118.62,2026-04-11,118.62,1,LATE
I00000674,C000067,12,2026-05-10,118.62,2026-05-13,118.62,3,LATE
I00000675,C000067,13,2026-06-10,118.62,2026-06-12,118.62,2,LATE
I00000676,C000067,14,2026-07-10,118.62,2026-07-13,118.62,3,LATE
I00000677,C000067,15,2026-08-10,118.62,2026-08-11,118.62,1,LATE
I00000678,C000068,1,2025-05-10,320.0,2025-05-11,320.0,1,LATE
I00000679,C000068,2,2025-06-10,320.0,2025-07-01,320.0,21,LATE
I00000680,C000068,3,2025-07-10,320.0,,0.0,93,DEFAULT
I00000681,C000068,4,2025-08-10,320.0,2025-08-10,320.0,0,PAID
I00000682,C000068,5,2025-09-10,320.0,2025-09-10,320.0,0,PAID
I00000683,C000068,6,2025-10-10,320.0,2025-10-22,320.0,12,LATE
I00000684,C000068,7,2025-11-10,320.0,2025-11-11,320.0,1,LATE
I00000685,C000068,8,2025-12-10,320.0,2025-12-10,320.0,0,PAID
I00000686,C000068,9,2026-01-10,320.0,2026-01-10,320.0,0,PAID
I00000687,C000068,10,2026-02-10,320.0,2026-02-11,320.0,1,LATE
I00000688,C000068,11,2026-03-10,320.0,2026-03-11,320.0,1,LATE
I00000689,C000068,12,2026-04-10,320.0,2026-04-12,320.0,2,LATE
I00000690,C000068,13,2026-05-10,320.0,,0.0,45,DEFAULT
I00000691,C000069,1,2025-04-10,345.65,2025-04-13,345.65,3,LATE
I00000692,C000069,2,2025-05-10,345.65,2025-05-11,345.65,1,LATE
I00000693,C000069,3,2025-06-10,345.65,2025-06-13,345.65,3,LATE
I00000694,C000069,4,2025-07-10,345.65,2025-07-13,345.65,3,LATE
I00000695,C000069,5,2025-08-10,345.65,,0.0,74,DEFAULT
I00000696,C000069,6,2025-09-10,345.65,,0.0,343,DEFAULT
I00000697,C000069,7,2025-10-10,345.65,,0.0,313,DEFAULT
I00000698,C000069,8,2025-11-10,345.65,,0.0,282,DEFAULT
I00000699,C000069,9,2025-12-10,345.65,,0.0,252,DEFAULT
I00000700,C000069,10,2026-01-10,345.65,,0.0,221,DEFAULT
I00000701,C000069,11,2026-02-10,345.65,,0.0,190,DEFAULT
I00000702,C000069,12,2026-03-10,345.65,,0.0,162,DEFAULT
I00000703,C000069,13,2026-04-10,345.65,,0.0,131,DEFAULT
I00000704,C000069,14,2026-05-10,345.65,,0.0,101,DEFAULT
I00000705,C000070,1,2025-08-10,382.42,2025-08-11,382.42,1,LATE
I00000706,C000070,2,2025-09-10,382.42,2025-09-12,382.42,2,LATE
I00000707,C000070,3,2025-10-10,382.42,2025-10-10,382.42,0,PAID
I00000708,C000070,4,2025-11-10,382.42,2025-11-10,382.42,0,PAID
I00000709,C000070,5,2025-12-10,382.42,2025-12-10,382.42,0,PAID
I00000710,C000070,6,2026-01-10,382.42,,0.0,47,DEFAULT
I00000711,C000070,7,2026-02-10,382.42,,0.0,190,DEFAULT
I00000712,C000070,8,2026-03-10,382.42,,0.0,162,DEFAULT
I00000713,C000070,9,2026-04-10,382.42,,0.0,131,DEFAULT
I00000714,C000070,10,2026-05-10,382.42,,0.0,101,DEFAULT
I00000715,C000070,11,2026-06-10,382.42,,0.0,70,DEFAULT
I00000716,C000070,12,2026-07-10,382.42,,0.0,40,DEFAULT
I00000717,C000070,13,2026-08-10,382.42,,0.0,9,DEFAULT
I00000718,C000071,1,2026-04-10,251.54,2026-04-12,251.54,2,LATE
I00000719,C000071,2,2026-05-10,251.54,2026-05-11,251.54,1,LATE
I00000720,C000071,3,2026-06-10,251.54,2026-06-12,251.54,2,LATE
I00000721,C000071,4,2026-07-10,251.54,2026-07-13,251.54,3,LATE
